,image,scene,0,1,6,7,11,12,13,14,15,17,18,sum
398,0000000105.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,0,0,0,0,0,3
399,0000000105.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
401,0000000105.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
402,0000000105.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
403,0000000106.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,0,0,0,0,0,3
404,0000000106.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
405,0000000106.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
406,0000000106.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
407,0000000106.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
408,0000000107.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
409,0000000107.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,1,0,0,0,0,4
410,0000000107.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
411,0000000107.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
412,0000000107.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
413,0000000108.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
414,0000000108.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
415,0000000108.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
416,0000000108.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
417,0000000108.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
418,0000000109.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
419,0000000109.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
420,0000000109.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
421,0000000109.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
422,0000000109.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
423,0000000110.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
424,0000000110.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
425,0000000110.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
426,0000000110.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
427,0000000110.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
428,0000000111.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
429,0000000111.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
430,0000000111.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
431,0000000111.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
432,0000000111.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
433,0000000112.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
434,0000000112.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
435,0000000112.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
436,0000000112.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
437,0000000112.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
438,0000000112.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
439,0000000113.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
440,0000000113.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
441,0000000113.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
442,0000000113.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
443,0000000113.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
444,0000000114.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
445,0000000114.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
446,0000000114.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
447,0000000114.png,/2013_05_28_drive_0007_sync,1,0,0,1,0,0,1,0,0,0,0,3
448,0000000114.png,/2013_05_28_drive_0009_sync,1,1,0,1,0,0,1,0,0,0,0,4
449,0000000114.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
450,0000000115.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
451,0000000115.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
453,0000000115.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
454,0000000115.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
455,0000000116.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
456,0000000116.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
457,0000000116.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
459,0000000116.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
460,0000000116.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
461,0000000117.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
462,0000000117.png,/2013_05_28_drive_0005_sync,1,1,0,1,0,0,0,0,0,0,0,3
463,0000000117.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
465,0000000117.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
466,0000000117.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
467,0000000118.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
469,0000000118.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
471,0000000118.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
472,0000000118.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
473,0000000119.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
475,0000000119.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
477,0000000119.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
478,0000000119.png,/2013_05_28_drive_0010_sync,1,1,0,1,0,0,1,0,0,0,0,4
479,0000000120.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
481,0000000120.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
483,0000000120.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
484,0000000120.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
485,0000000121.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
487,0000000121.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
489,0000000121.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
490,0000000121.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
491,0000000122.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
493,0000000122.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
495,0000000122.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
496,0000000122.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
497,0000000123.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
499,0000000123.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
501,0000000123.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
502,0000000123.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
503,0000000124.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
505,0000000124.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
507,0000000124.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
508,0000000124.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
509,0000000125.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
511,0000000125.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
513,0000000125.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
514,0000000125.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
515,0000000126.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
517,0000000126.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
519,0000000126.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
520,0000000126.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
521,0000000127.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
523,0000000127.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
525,0000000127.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
526,0000000127.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
527,0000000128.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
529,0000000128.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
531,0000000128.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
532,0000000128.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
533,0000000129.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
535,0000000129.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
537,0000000129.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
538,0000000129.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
539,0000000130.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
541,0000000130.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
543,0000000130.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
544,0000000130.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
545,0000000131.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
547,0000000131.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
549,0000000131.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
550,0000000131.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
551,0000000132.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
553,0000000132.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
555,0000000132.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
556,0000000132.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
557,0000000133.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,0,0,0,0,0,3
559,0000000133.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
561,0000000133.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
562,0000000133.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
563,0000000134.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,0,0,0,0,0,3
564,0000000134.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
565,0000000134.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
567,0000000134.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
568,0000000134.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
569,0000000135.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,0,0,0,0,0,3
570,0000000135.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
571,0000000135.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
573,0000000135.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
574,0000000135.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
576,0000000136.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
577,0000000136.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
579,0000000136.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
580,0000000136.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
582,0000000137.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
583,0000000137.png,/2013_05_28_drive_0006_sync,1,1,0,1,0,0,1,0,0,0,0,4
585,0000000137.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
586,0000000137.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
588,0000000138.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
589,0000000138.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
591,0000000138.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
592,0000000138.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
593,0000000139.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
594,0000000139.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
595,0000000139.png,/2013_05_28_drive_0006_sync,1,1,0,0,0,0,1,0,0,0,0,3
597,0000000139.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
598,0000000139.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
599,0000000140.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
600,0000000140.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
601,0000000140.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
602,0000000140.png,/2013_05_28_drive_0006_sync,1,0,0,1,0,0,1,0,0,0,0,3
604,0000000140.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
605,0000000140.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
606,0000000141.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
607,0000000141.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
608,0000000141.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
609,0000000141.png,/2013_05_28_drive_0006_sync,1,0,0,1,0,0,1,0,0,0,0,3
611,0000000141.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
612,0000000141.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
613,0000000142.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
614,0000000142.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
617,0000000142.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
618,0000000142.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
619,0000000143.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
620,0000000143.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
621,0000000143.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
624,0000000143.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
625,0000000143.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
626,0000000144.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
627,0000000144.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
630,0000000144.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
631,0000000144.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
632,0000000145.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
633,0000000145.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
634,0000000145.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
637,0000000145.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
638,0000000145.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
639,0000000146.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
640,0000000146.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
643,0000000146.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
644,0000000146.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
645,0000000147.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
646,0000000147.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
649,0000000147.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
650,0000000147.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
651,0000000148.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
652,0000000148.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
653,0000000148.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
656,0000000148.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
657,0000000148.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
658,0000000149.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
659,0000000149.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
662,0000000149.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
663,0000000149.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
664,0000000150.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
665,0000000150.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
668,0000000150.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
669,0000000150.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
670,0000000151.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
671,0000000151.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
672,0000000151.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
675,0000000151.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
676,0000000151.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
677,0000000152.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
678,0000000152.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
681,0000000152.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
682,0000000152.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
683,0000000153.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
684,0000000153.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
687,0000000153.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
688,0000000153.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
689,0000000154.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
690,0000000154.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
691,0000000154.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
694,0000000154.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
695,0000000154.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
696,0000000155.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
697,0000000155.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
700,0000000155.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
701,0000000155.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
702,0000000156.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
703,0000000156.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
706,0000000156.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
707,0000000156.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
708,0000000157.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
709,0000000157.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
710,0000000157.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
713,0000000157.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
714,0000000157.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
715,0000000158.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
716,0000000158.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
719,0000000158.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
720,0000000158.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
721,0000000159.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
722,0000000159.png,/2013_05_28_drive_0003_sync,1,1,0,1,0,0,1,0,0,0,0,4
723,0000000159.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
726,0000000159.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
727,0000000159.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
728,0000000160.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
729,0000000160.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
732,0000000160.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
733,0000000160.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
734,0000000161.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
735,0000000161.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
736,0000000161.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
739,0000000161.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
740,0000000161.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
741,0000000162.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
742,0000000162.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
745,0000000162.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
746,0000000162.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
747,0000000163.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
748,0000000163.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
749,0000000163.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
752,0000000163.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
753,0000000163.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
754,0000000164.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
755,0000000164.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
758,0000000164.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
759,0000000164.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
760,0000000165.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
761,0000000165.png,/2013_05_28_drive_0003_sync,1,1,0,0,0,0,1,0,0,0,0,3
762,0000000165.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
765,0000000165.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
766,0000000165.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
767,0000000166.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
768,0000000166.png,/2013_05_28_drive_0005_sync,1,1,0,0,0,0,1,0,0,0,0,3
771,0000000166.png,/2013_05_28_drive_0009_sync,1,1,0,0,0,0,1,0,0,0,0,3
772,0000000166.png,/2013_05_28_drive_0010_sync,1,1,0,0,0,0,1,0,0,0,0,3
773,0000000167.png,/2013_05_28_drive_0000_sync,1,1,0,1,0,0,1,0,0,0,0,4
